"subj","current_staircase","duration_test","duration_ref","contrast_test","contrast_ref","stimulus_type","reference_type","stimulus_filename","reference_filename","ref_test_order","RT","resp","updated_threshold","updated_slope","updated_lapse","updated_guess","task","trials","group_id","energy","E","T","D","Ldu","Len"
"08",9,55505,5000,6,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_birdhouse_03s_006.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_ant_11s_050.tiff",1,0.2850596,0,6.89632808476247,0.0332122367323383,0.0640250232278984,0.0754088831788055,"objects",50,"O_08_split_by_duration_test.55505",333030,-0.0617174124763932,-0.880923614516462,0.856520952803516,10.9242283857667,12.7159878549948
"08",10,100000,5000,6,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_calculator_10n_006.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_mug_06s_050.tiff",1,0.5440442,1,5.14170354928973,0.0268056346649137,0.076815920325531,0.0576867720108255,"objects",50,"O_08_split_by_duration_test.100000",600000,0.655535149957293,-0.941633326276416,2.25202164562158,11.5129254649702,13.3046849341983
"09",3,1623,5000,98,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_matchbox_03s_098.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_goldfish_04s_050.tiff",0,0.087045,1,98.8728298899262,0.0249189328185913,0.0518314370712041,0.0717336876853898,"objects",50,"O_09_split_by_duration_test.1623",159054,-0.529128476648259,2.30144777058213,-0.833385066534001,7.39203156751459,11.9769990461852
"09",4,2924,5000,78,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_baseball_02s_078.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_extinguisher_07s_050.tiff",0,0.1831518,1,78.959167784447,0.034748701889167,0.0460673953070168,0.0778901823689625,"objects",50,"O_09_split_by_duration_test.2924",228072,-0.343701884319353,1.61243843435793,-0.792581686348446,7.98070782086967,12.3374166475593
"09",5,5268,5000,51,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_kangaroo_08s_051.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_llama_10s_050.tiff",0,0.3041224,1,50.4515622045335,0.0216343473099435,0.0625497301295816,0.0695567046634033,"objects",50,"O_09_split_by_duration_test.5268",268668,-0.234635004053563,0.626080109409112,-0.719066603216284,8.56940606286317,12.5012316955875
"09",6,9491,5000,19,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_bear_08s_019.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_cup_01s_050.tiff",0,0.0150303,1,19.6322091552411,0.0275815764840453,0.0709139576562838,0.0595260950388267,"objects",50,"O_09_split_by_duration_test.9491",180329,-0.471970188204701,-0.440264286457145,-0.586620273836114,9.15809926013049,12.1025382392969
"09",7,17100,5000,18,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_drum_04s_018.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_mouse1_17s_050.tiff",0,0.5740654,0,17.2436614888398,0.0236484967669575,0.0673947059867237,0.0526867875081193,"objects",50,"O_09_split_by_duration_test.17100",307800,-0.129501366292185,-0.522907631184491,-0.347978521467249,9.74683374249075,12.6372055003869
"09",8,30808,5000,13,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_badger_16s_013.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_blimp_11n_050.tiff",0,0.1560607,1,12.1816823467275,0.0284683996044525,0.0802821257134295,0.0517438036101481,"objects",50,"O_09_split_by_duration_test.30808",400504,0.119561006063707,-0.698051252192696,0.0819467172595741,10.3355296754947,12.9004790329563
"09",9,55505,5000,9,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_bunkbed_12s_009.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_inhaler_03s_050.tiff",0,0.2320281,1,8.6750319401905,0.0261132146133901,0.0699865669610664,0.0708651747575711,"objects",50,"O_09_split_by_duration_test.55505",499545,0.385648622784667,-0.819380762364186,0.856520952803516,10.9242283857667,13.121452963103
"09",10,100000,5000,8,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_brush_12s_008.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_record_player_23s_050.tiff",0,0.2961198,1,8.90306589145107,0.0468450267342599,0.084742220912544,0.0595330046292076,"objects",50,"O_09_split_by_duration_test.100000",800000,1.19286336094256,-0.811490826270945,2.25202164562158,11.5129254649702,13.5923670066501
"10",1,500,5000,89,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_flamingo_10s_089.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_pug_08s_050.tiff",0,0.0010937,0,89.8364172576653,0.0352755132453735,0.0469163488916077,0.0590244523817693,"objects",50,"O_10_split_by_duration_test.500",44500,-0.836893956054292,1.98878942393433,-0.868605816686483,6.21460809842219,10.7032444681543
"10",4,2924,5000,55,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_bagpipe_08s_055.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_gazelle_01b_050.tiff",1,0.0011317,1,55.0014512827957,0.0537219324102593,0.0739402299189312,0.0615621489958171,"objects",50,"O_10_split_by_duration_test.2924",160820,-0.524383868545259,0.7835055009369,-0.792581686348446,7.98070782086967,11.9880410061021
"10",7,17100,5000,23,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_otter_04n_023.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_yak_07s_050.tiff",0,0.402048,1,23.9585446792263,0.033569250070045,0.0473958317720293,0.0588669479008149,"objects",50,"O_10_split_by_duration_test.17100",393300,0.100206443904018,-0.290573810045777,-0.347978521467249,9.74683374249075,12.8823279584199
"10",8,30808,5000,6,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_horseshoe_07s_006.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_printer_02s_050.tiff",0,0.2580542,1,5.53180446635887,0.0291409832614499,0.0695559762925319,0.0590344941178679,"objects",50,"O_10_split_by_duration_test.30808",184848,-0.459829257277489,-0.928135900614247,0.0819467172595741,10.3355296754947,12.1272891447228
"11",1,500,5000,93,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_cellphone_03s_093.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_goose_02s_050.tiff",1,0.3440407,1,93.8502861357622,0.0330651627898626,0.0496868452191114,0.0785243582340856,"objects",50,"O_11_split_by_duration_test.500",46500,-0.831520673944439,2.12766860731806,-0.868605816686483,6.21460809842219,10.7472075915754
"11",2,901,5000,96,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_tarantula_01b_096.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_ostrich_10s_050.tiff",0,0.9610706,0,95.3176513615276,0.0259032772980404,0.0643500730224767,0.0515928449667436,"objects",50,"O_11_split_by_duration_test.901",86496,-0.724065778311605,2.17843919561306,-0.856029217567031,6.80350525760834,11.3678534490762
"11",4,2924,5000,82,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_hawk_08s_082.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_toad_15s_050.tiff",1,0.6611983,1,82.8706698003685,0.0280240911710611,0.0472801750096819,0.0669797314130123,"objects",50,"O_11_split_by_duration_test.2924",239768,-0.312278930540934,1.74777574164749,-0.792581686348446,7.98070782086967,12.3874270681339
"11",5,5268,5000,47,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_tiger_04s_047.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_brush_12s_050.tiff",0,0.4590336,0,46.1619697341062,0.0292017191639116,0.0656963179202989,0.0462023006389159,"objects",50,"O_11_split_by_duration_test.5268",247596,-0.291247904362971,0.477660936427956,-0.719066603216284,8.56940606286317,12.4195536645732
"11",6,9491,5000,32,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_metronome_04s_032.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_bag_04s_050.tiff",0,0.5320578,0,32.4142394050148,0.037105593330704,0.0923750387368706,0.0534931076617033,"objects",50,"O_11_split_by_duration_test.9491",303712,-0.140484354924724,0.00199179538984514,-0.586620273836114,9.15809926013049,12.6238351629302
"11",7,17100,5000,16,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_beachball_04s_016.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_kangaroo_09n_050.tiff",1,0.9470567,0,15.0221484940551,0.0393947382183513,0.0496759083999408,0.0850834014904689,"objects",50,"O_11_split_by_duration_test.17100",273600,-0.221384490370666,-0.599771604563294,-0.347978521467249,9.74683374249075,12.5194224647305
"11",8,30808,5000,14,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_dollhouse_12s_014.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_sunglasses_01b_050.tiff",1,0.5540582,0,13.0227536183683,0.0293443608780973,0.0627821214313341,0.0475431891653662,"objects",50,"O_11_split_by_duration_test.30808",431312,0.202331043683878,-0.668950328639765,0.0819467172595741,10.3355296754947,12.97458700511
"11",9,55505,5000,12,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_saltshaker_12s_012.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_pony_08s_050.tiff",1,0.5230599,0,11.0108503573318,0.0525314370348423,0.0702033358834624,0.0653505303715032,"objects",50,"O_11_split_by_duration_test.55505",666060,0.833014658045728,-0.738561840730885,0.856520952803516,10.9242283857667,13.4091350355547
"11",10,100000,5000,4,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_record_player_23s_004.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_moth_13n_050.tiff",0,0.43007,0,3.28872650055736,0.0341476458285958,0.0791474649068663,0.0505823272714276,"objects",50,"O_11_split_by_duration_test.100000",400000,0.118206938972024,-1.00574601833794,2.25202164562158,11.5129254649702,12.8992198260901
"12",4,2924,5000,88,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_camel_03s_088.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_horseshoe_07s_050.tiff",0,0.4590568,0,88.5987358712722,0.0206571372385424,0.0597377249321519,0.0652504696324332,"objects",50,"O_12_split_by_duration_test.2924",257312,-0.265144499873306,1.9459658575818,-0.792581686348446,7.98070782086967,12.4580446353479
"12",5,5268,5000,44,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_football_helmet_07s_044.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_guitar_08s_050.tiff",0,0.0850413,1,44.0014550236953,0.049865344808541,0.0457038876081977,0.0808387594851952,"objects",50,"O_12_split_by_duration_test.5268",231792,-0.333707579595027,0.402907493357672,-0.719066603216284,8.56940606286317,12.3535956967814
"12",6,9491,5000,12,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_llama_10s_012.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_diamond_08s_050.tiff",0,0.211082,1,16.5669622520041,0.0513106524394693,0.0909054330615811,0.0880819108054954,"objects",50,"O_12_split_by_duration_test.9491",113892,-0.650462559970843,-0.546321310171607,-0.586620273836114,9.15809926013049,11.6430059099185
"12",7,17100,5000,14,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_bagpipe_08s_014.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_pelican_02s_050.tiff",0,0.2190483,1,14.9601608735543,0.0291101827102958,0.0438397649907982,0.0679658133792135,"objects",50,"O_12_split_by_duration_test.17100",239400,-0.313267614449147,-0.60191636573425,-0.347978521467249,9.74683374249075,12.385891072106
"12",8,30808,5000,11,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_chalice_01s_011.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_pocket_watch_08s_050.tiff",1,0.6610464,0,10.9366427834731,0.0393901723797474,0.0916688583786732,0.0494527536936144,"objects",50,"O_12_split_by_duration_test.30808",338888,-0.0459790691766347,-0.741129410218424,0.0819467172595741,10.3355296754947,12.7334249482931
"12",9,55505,5000,7,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_hammer_01b_007.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_snail_01b_050.tiff",1,0.0830336,0,6.03156942767309,0.0303026542746396,0.0572329151296337,0.0533332551868614,"objects",50,"O_12_split_by_duration_test.55505",388535,0.0874045992772936,-0.910844117594162,0.856520952803516,10.9242283857667,12.8701385348221
"12",10,100000,5000,6,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_swan_07s_006.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_wolf_05n_050.tiff",0,0.5660446,1,6.01689875811245,0.031476875038153,0.061662509681338,0.0456548840850276,"objects",50,"O_12_split_by_duration_test.100000",600000,0.655535149957293,-0.911351720276301,2.25202164562158,11.5129254649702,13.3046849341983
"13",4,2924,5000,86,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_dalmatian_07s_086.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_skunk_11s_050.tiff",0,0.1790854,0,85.6990794929983,0.053318029666148,0.0478267549074537,0.0936267529723706,"objects",50,"O_13_split_by_duration_test.2924",251464,-0.280855976762516,1.84563823798626,-0.792581686348446,7.98070782086967,12.4350551171232
"13",5,5268,5000,49,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_cockatoo_10s_049.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_hedgehog_08s_050.tiff",1,0.4680352,1,49.7540239306402,0.026301052222543,0.0515216743935728,0.0640788038095151,"objects",50,"O_13_split_by_duration_test.5268",258132,-0.262941454208267,0.601945403269152,-0.719066603216284,8.56940606286317,12.4612263609738
"13",6,9491,5000,28,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_lantern_07s_028.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_squirrel_10s_050.tiff",0,0.3550589,0,28.3712831193462,0.0297068548797641,0.0750632862597965,0.0778372439891405,"objects",50,"O_13_split_by_duration_test.9491",265748,-0.242479995933948,-0.137893807369553,-0.586620273836114,9.15809926013049,12.4903037703057
"13",7,17100,5000,17,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_pony_09s_017.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_cougar_10s_050.tiff",1,0.3250618,1,16.2228458905333,0.0316966264740473,0.0586911430939783,0.0773096475364748,"objects",50,"O_13_split_by_duration_test.17100",290700,-0.175442928331425,-0.558227677998128,-0.347978521467249,9.74683374249075,12.580047086547
"13",8,30808,5000,11,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_piggy_bank_06s_011.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_shark_02s_050.tiff",1,0.2910616,0,11.8625514036304,0.037443618826458,0.0453211001059318,0.0870695068293324,"objects",50,"O_13_split_by_duration_test.30808",338888,-0.0459790691766347,-0.709093128775077,0.0819467172595741,10.3355296754947,12.7334249482931
"13",9,55505,5000,8,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_eagle_01b_008.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_toaster_01b_050.tiff",1,0.4340651,1,7.7305443223282,0.0240263818398282,0.0512597137160569,0.0740551501867325,"objects",50,"O_13_split_by_duration_test.55505",444040,0.23652661103098,-0.852059873981543,0.856520952803516,10.9242283857667,13.0036699274466
"13",10,100000,5000,7,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_fly_10s_007.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_car_03s_050.tiff",1,0.5590614,0,6.24840675565359,0.022043936790201,0.0687806618001419,0.0540826220384298,"objects",50,"O_13_split_by_duration_test.100000",700000,0.924199255449928,-0.903341582770125,2.25202164562158,11.5129254649702,13.4588356140255
"14",3,1623,5000,97,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_basket_12s_097.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_cement_mixer_05s_050.tiff",1,0.2560673,1,97.8912134794851,0.0285571170704381,0.0499375697436458,0.0686295764531687,"objects",50,"O_14_split_by_duration_test.1623",157431,-0.533488895080405,2.26748400902976,-0.833385066534001,7.39203156751459,11.966742546018
"14",4,2924,5000,90,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_sailboat_01b_090.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_rocking_horse_09s_050.tiff",0,0.5830499,1,89.1422184869151,0.0248766278454328,0.0627967908731472,0.0510222942073027,"objects",50,"O_14_split_by_duration_test.2924",263160,-0.249433022984097,1.96477026403754,-0.792581686348446,7.98070782086967,12.4805174911999
"14",5,5268,5000,63,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_leopard_03s_063.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_clipboard_03s_050.tiff",0,0.6150604,0,62.9962600231731,0.0313600266754826,0.0643711775771764,0.0469550626447542,"objects",50,"O_14_split_by_duration_test.5268",331884,-0.0647963031253388,1.06012452933405,-0.719066603216284,8.56940606286317,12.7125407892547
"14",6,9491,5000,36,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_squirrel_04s_036.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_calculator_10n_050.tiff",0,0.9420443,0,35.0690292666193,0.0413510450652677,0.0722789519374484,0.0795990337069234,"objects",50,"O_14_split_by_duration_test.9491",341676,-0.0384887139155,0.0938470749798078,-0.586620273836114,9.15809926013049,12.7416181985866
"14",7,17100,5000,23,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_cd_player_04s_023.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_kangaroo_09n_050.tiff",1,0.2270379,1,22.6842493571718,0.0411309333451839,0.0493648302504643,0.0912024986656106,"objects",50,"O_14_split_by_duration_test.17100",393300,0.100206443904018,-0.334664212371163,-0.347978521467249,9.74683374249075,12.8823279584199
"14",8,30808,5000,12,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_aircraft_carrier_19s_012.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_sheep_01b_050.tiff",0,0.6010861,1,12.6243958322381,0.0291836066608155,0.0789874978538156,0.0797958737201016,"objects",50,"O_14_split_by_duration_test.30808",369696,0.0367909684435362,-0.682733440573043,0.0819467172595741,10.3355296754947,12.8204363252827
"14",9,55505,5000,8,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_butterfly_02s_008.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_dalmatian_07s_050.tiff",0,0.6500507,0,7.51578606718133,0.0275964152636843,0.0847474672491206,0.0580027660384283,"objects",50,"O_14_split_by_duration_test.55505",444040,0.23652661103098,-0.859490473237653,0.856520952803516,10.9242283857667,13.0036699274466
"14",10,100000,5000,7,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_tarantula_02s_007.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_guinea_pig_06s_050.tiff",1,0.6000481,0,7.91149132432822,0.0257253168357813,0.0507495221263934,0.0798049566520385,"objects",50,"O_14_split_by_duration_test.100000",700000,0.924199255449928,-0.845799138357958,2.25202164562158,11.5129254649702,13.4588356140255
"15",3,1623,5000,98,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_hot-air_balloon_09s_098.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_bull_06s_050.tiff",1,0.4310575,1,98.8760709318176,0.0549577351304885,0.0515616371461148,0.0957255295580541,"objects",50,"O_15_split_by_duration_test.1623",159054,-0.529128476648259,2.30155991008266,-0.833385066534001,7.39203156751459,11.9769990461852
"15",4,2924,5000,60,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_swan_07s_060.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_ram_13s_050.tiff",1,0.3070448,0,60.494704498574,0.0256793595594125,0.0581017684461279,0.0743095496967987,"objects",50,"O_15_split_by_duration_test.2924",175440,-0.485105176322236,0.973571131852341,-0.792581686348446,7.98070782086967,12.0750523830918
"15",5,5268,5000,45,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_ferret_01b_045.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_lightbulb_14s_050.tiff",0,0.3050676,1,45.8743661069353,0.0241678318636615,0.050428519253453,0.0736324854360958,"objects",50,"O_15_split_by_duration_test.5268",237060,-0.319554354517675,0.46770989963708,-0.719066603216284,8.56940606286317,12.3760685526335
"15",6,9491,5000,24,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_eagle_01b_024.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_pug_08s_050.tiff",0,0.285069,1,23.4652541735233,0.0273886777231385,0.062032474920594,0.0557245647838198,"objects",50,"O_15_split_by_duration_test.9491",227784,-0.344475636943171,-0.307641577998243,-0.586620273836114,9.15809926013049,12.3361530904784
"15",7,17100,5000,22,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_duckling_08s_022.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_ladybug_10s_050.tiff",1,0.5480567,0,21.2295287373015,0.0288738532896216,0.0715715698464852,0.0527670928841349,"objects",50,"O_15_split_by_duration_test.17100",376200,0.0542648818647772,-0.384997299443716,-0.347978521467249,9.74683374249075,12.8378761958491
"15",8,30808,5000,11,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_hot-water_bottle_07s_011.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_ant_09s_050.tiff",0,0.3781614,0,10.3765186703982,0.0274700540013086,0.0762806674541632,0.0576361528030873,"objects",50,"O_15_split_by_duration_test.30808",338888,-0.0459790691766347,-0.760509609666857,0.0819467172595741,10.3355296754947,12.7334249482931
"15",9,55505,5000,9,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_extinguisher_14s_009.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_robot_10s_050.tiff",0,0.5820836,0,9.36159708104454,0.0251743110526254,0.0611972200731916,0.0581109318325438,"objects",50,"O_15_split_by_duration_test.55505",499545,0.385648622784667,-0.795625724768949,0.856520952803516,10.9242283857667,13.121452963103
"15",10,100000,5000,8,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_handcuff_05s_008.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_basket_12s_050.tiff",0,0.6774347,0,7.6203144938304,0.0407055687992863,0.0930911829296336,0.0514744083401086,"objects",50,"O_15_split_by_duration_test.100000",800000,1.19286336094256,-0.855873807378779,2.25202164562158,11.5129254649702,13.5923670066501
"16",4,2924,5000,92,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_calculator_10n_092.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_hairdryer_10s_050.tiff",0,0.6481262,0,92.6134533464334,0.0439463478045839,0.0497584813963379,0.0875187673680029,"objects",50,"O_16_split_by_duration_test.2924",269008,-0.233721546094888,2.08487440228024,-0.792581686348446,7.98070782086967,12.5024963979187
"16",5,5268,5000,36,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_piggy_bank_06s_036.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_tarantula_01b_050.tiff",1,0.0011796,1,36.8025275527106,0.0252742034750654,0.0503673092500707,0.0777787872672299,"objects",50,"O_16_split_by_duration_test.5268",189648,-0.446933380213843,0.153825822089156,-0.719066603216284,8.56940606286317,12.1529250013193
"16",6,9491,5000,25,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_horseshoe_03s_025.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_hyena_03s_050.tiff",0,0.0011269,1,25.7225065416947,0.0213372494746894,0.0531527213633377,0.069594583008263,"objects",50,"O_16_split_by_duration_test.9491",237275,-0.318976726690865,-0.229541028353166,-0.586620273836114,9.15809926013049,12.3769750849987
"16",7,17100,5000,1,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_rhinoceros_09s_001.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\animate_gazelle_06s_050.tiff",1,0.0180966,1,1.83523398553076,0.0396127726305656,0.0902969201983575,0.0585796978881369,"objects",50,"O_16_split_by_duration_test.17100",17100,-0.910507920959274,-1.05603661319089,-0.347978521467249,9.74683374249075,9.74683374249075
"16",8,30808,5000,11,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_bag_02s_011.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_objects\final\inanimate_bottle_02n_050.tiff",1,0.1371038,1,10.3489172984776,0.0272474154762743,0.0670605845647026,0.0545360620151539,"objects",50,"O_16_split_by_duration_test.30808",338888,-0.0459790691766347,-0.761464612460676,0.0819467172595741,10.3355296754947,12.7334249482931
